cxy,cyx,min_abs,site,max_weight,maj_sim
0.11266666666666666,0.10333333333333333,0.0033791556917393854,0,0.009949641079306576,0.3083081110222836
0.11266666666666666,0.10800000000000001,0.0034497150587675107,199,0.009949641079307391,0.30024141359119627
0.11266666666666666,0.11266666666666666,0.0035218822836075026,199,0.009949641079306851,0.2928932188139526
0.11266666666666666,0.11733333333333335,0.003595560552642461,0,0.009949641079306674,0.2857724788134449
0.11266666666666666,0.122,0.0036706588769697124,199,0.009949641079307073,0.3028311872533086
0.11266666666666666,0.12666666666666668,0.0037470918763304883,199,0.00994964107930719,0.27784037901957837
0.11266666666666666,0.13133333333333333,0.0038247795365848845,199,0.009949641079306817,0.26667981890259884
0.11266666666666666,0.136,0.0039036469502915505,199,0.009949641079308017,0.3068304063151521
0.11266666666666666,0.14066666666666666,0.003983624048124135,199,0.0099496410793083,0.25603256744963276
0.11266666666666666,0.14533333333333334,0.004064645327245042,0,0.009949641079307634,0.33065487422458517
0.11266666666666666,0.15000000000000002,0.004146649581411942,199,0.009949641079306817,0.2451467110478539
0.11266666666666666,0.15466666666666667,0.004229579636439066,199,0.009949641079306983,0.34871290523760157
0.11266666666666666,0.15933333333333333,0.0043133820936900324,199,0.009949641079308026,0.23851488346936156
0.11266666666666666,0.164,0.004398007083507308,199,0.00994964107930795,0.23199999899743606
0.11266666666666666,0.1686666666666667,0.004483408029861136,199,0.009949641079307625,0.23257428583557005
0.11266666666666666,0.17333333333333334,0.004569541427002721,199,0.00994964107930795,0.29524245955619166
0.11266666666666666,0.178,0.004656366628519981,199,0.00994964107930729,0.2658194726727142
0.11266666666666666,0.18266666666666667,0.004743845648893297,199,0.00994964107930694,0.21728665588178953
0.11266666666666666,0.18733333333333335,0.0048319429774242055,199,0.0099496410793069,0.2203699685060757
0.11266666666666666,0.192,0.004920625404241208,199,0.009949641079307065,0.22035512493652876
0.11266666666666666,0.19666666666666668,0.0050098618579635075,199,0.009949641079307793,0.21081455587207476
0.11266666666666666,0.20133333333333336,0.005099623254527687,199,0.00994964107930658,0.39129389015871174
0.11266666666666666,0.20600000000000002,0.005189882356623253,199,0.009949641079306832,0.2285304429794489
0.11266666666666666,0.21066666666666667,0.005280613643156363,0,0.009949641079307207,0.20213651652001685
0.11266666666666666,0.21533333333333332,0.00537179318814629,199,0.009949641079306862,0.19761413231476055
0.11266666666666666,0.22,0.005463398548465096,199,0.009949641079307039,0.4034578068846014
0.11733333333333335,0.08,0.0031389632997547157,199,0.009949641079306855,0.36062822937415506
0.11733333333333335,0.08466666666666667,0.003198207500888006,199,0.009949641079308798,0.34742924693348487
0.11733333333333335,0.08933333333333333,0.003259639838309883,199,0.009949641079306976,0.34079874811050304
0.11733333333333335,0.094,0.0033231389630113406,199,0.009949641079306801,0.33256013521533057
0.11733333333333335,0.09866666666666667,0.0033885886877429994,199,0.009949641079307932,0.2665662832756318
0.11733333333333335,0.10333333333333333,0.0034558781889911794,0,0.009949641079306812,0.31559733928078026
0.11733333333333335,0.10800000000000001,0.003524902105706995,199,0.009949641079307367,0.28312903562306846
0.11733333333333335,0.11266666666666666,0.003595560552642461,0,0.009949641079306674,0.3000863888433215
0.11733333333333335,0.11733333333333335,0.0036677590645854963,0,0.009949641079306747,0.2928932188139526
0.11733333333333335,0.122,0.003741408486012565,199,0.009949641079307067,0.2997945350099058
0.11733333333333335,0.12666666666666668,0.0038164248188314875,199,0.009949641079306891,0.2795154291075521
0.11733333333333335,0.13133333333333333,0.003892729039068732,199,0.009949641079306893,0.273320905801004
0.11733333333333335,0.136,0.003970246891649354,199,0.009949641079306897,0.26767618325080356
0.11733333333333335,0.14066666666666666,0.004048908670854834,0,0.009949641079307198,0.32356505749388165
0.11733333333333335,0.14533333333333334,0.004128648992639761,199,0.009949641079306862,0.2565498797430439
